pincode,locality,city,statename
735217,Chuapara BO,Alipurduar,WEST BENGAL
736202,Brajerkuthi BO,Alipurduar,WEST BENGAL
736202,Dakshin Kamaskhyaguri BO,Alipurduar,WEST BENGAL
736202,Khoardanga BO,Alipurduar,WEST BENGAL
736202,Lalchandpur BO,Alipurduar,WEST BENGAL
736202,Uttar Nararthali BO,Alipurduar,WEST BENGAL
736202,Uttar Parokata BO,Alipurduar,WEST BENGAL
736203,Barodaldali BO,Alipurduar,WEST BENGAL
736203,Hemaguri BO,Alipurduar,WEST BENGAL
736146,Gadaler Kuthi BO,COOCHBEHAR,WEST BENGAL
736146,Kanfata BO,COOCHBEHAR,WEST BENGAL
736204,Shilbarihat BO,Alipurduar,WEST BENGAL
736169,Kismat Dasgram BO,COOCHBEHAR,WEST BENGAL
736169,Tiadaha BO,COOCHBEHAR,WEST BENGAL
736156,Baikunthapur BO,COOCHBEHAR,WEST BENGAL
736156,Charaljani BO,COOCHBEHAR,WEST BENGAL
736156,Chhatbarachauki BO,COOCHBEHAR,WEST BENGAL
736156,Dawaguri BO,COOCHBEHAR,WEST BENGAL
736157,Akrarhat Bandar BO,COOCHBEHAR,WEST BENGAL
736165,Chhoto Khairatibari BO,COOCHBEHAR,WEST BENGAL
736165,Sukhdhanerkuthi BO,COOCHBEHAR,WEST BENGAL
736176,Khochabari BO,COOCHBEHAR,WEST BENGAL
736206,Baniagaon BO,Alipurduar,WEST BENGAL
736206,Panbari BO,Alipurduar,WEST BENGAL
736206,Paschim Chepani BO,Alipurduar,WEST BENGAL
736167,Chamta BO,COOCHBEHAR,WEST BENGAL
736167,Kismat Adabari BO,COOCHBEHAR,WEST BENGAL
736167,Nakarjan BO,COOCHBEHAR,WEST BENGAL
736167,Panikhawa BO,COOCHBEHAR,WEST BENGAL
736167,Silduar BO,COOCHBEHAR,WEST BENGAL
736158,Bamanpara BO,COOCHBEHAR,WEST BENGAL
736158,Lalbazar PartII BO,COOCHBEHAR,WEST BENGAL
736158,Nagarlal Bazar BO,COOCHBEHAR,WEST BENGAL
736159,Langalgram BO,COOCHBEHAR,WEST BENGAL
736159,Nagurhat BO,COOCHBEHAR,WEST BENGAL
734314,Tendrabong BO,KALIMPONG,WEST BENGAL
734314,Nimbong Khasmahal BO,KALIMPONG,WEST BENGAL
734201,Kaijalia BO,DARJEELING,WEST BENGAL
734201,Lama Goan BO,DARJEELING,WEST BENGAL
734102,Risheehat BO,DARJEELING,WEST BENGAL
734103,Rajbari BO,DARJEELING,WEST BENGAL
734301,Chibo Busty BO,KALIMPONG,WEST BENGAL
734301,Seokbir BO,KALIMPONG,WEST BENGAL
734301,Tashiding BO,KALIMPONG,WEST BENGAL
734301,Echhey B.O,KALIMPONG,WEST BENGAL
734203,Ambootia BO,DARJEELING,WEST BENGAL
734215,Malat Bazar BO,DARJEELING,WEST BENGAL
734215,Mangarjung BO,DARJEELING,WEST BENGAL
734104,Singla BO,DARJEELING,WEST BENGAL
734217,Jamdar Vitta BO,DARJEELING,WEST BENGAL
734311,Kagay Bazar BO,KALIMPONG,WEST BENGAL
734216,Rangbang BO,DARJEELING,WEST BENGAL
734226,DP Side BO,DARJEELING,WEST BENGAL
734209,Tamsing Dhura BO,DARJEELING,WEST BENGAL
734209,Rangbull B.O,DARJEELING,WEST BENGAL
734221,Plungdung BO,DARJEELING,WEST BENGAL
734223,Gayabari BO,DARJEELING,WEST BENGAL
734316,Upper Dalapchand BO,KALIMPONG,WEST BENGAL
734007,East Bhaktinagar BO,JALPAIGURI,WEST BENGAL
734015,Fulbarihat BO,JALPAIGURI,WEST BENGAL
734214,Gopaldhara BO,DARJEELING,WEST BENGAL
734006,Ghugumali BO,JALPAIGURI,WEST BENGAL
734008,Lohapool BO,KALIMPONG,WEST BENGAL
735121,Barapatia Natunbas BO,JALPAIGURI,WEST BENGAL
735121,Kantipara BO,JALPAIGURI,WEST BENGAL
735210,Barogharia BO,JALPAIGURI,WEST BENGAL
735210,Dakshin Khyerbari BO,JALPAIGURI,WEST BENGAL
735210,Gossairhat BO,JALPAIGURI,WEST BENGAL
735210,Kalirhat BO,JALPAIGURI,WEST BENGAL
735210,Salbari BO,JALPAIGURI,WEST BENGAL
735210,Tengramari BO,COOCHBEHAR,WEST BENGAL
735211,Baganbari BO,Alipurduar,WEST BENGAL
735211,Balasunder BO,COOCHBEHAR,WEST BENGAL
735211,Bhutnirghat BO,Alipurduar,WEST BENGAL
735211,Chuakhola BO,Alipurduar,WEST BENGAL
735211,Ramthenga BO,COOCHBEHAR,WEST BENGAL
735211,Singijani BO,COOCHBEHAR,WEST BENGAL
735212,Sajnapara BO,JALPAIGURI,WEST BENGAL
735216,Promodenagar BO,Alipurduar,WEST BENGAL
735102,Debnagar BO,JALPAIGURI,WEST BENGAL
735102,Mohitnagar BO,JALPAIGURI,WEST BENGAL
735135,Bhutkidangapara BO,JALPAIGURI,WEST BENGAL
735224,Alokjhari BO,COOCHBEHAR,WEST BENGAL
735224,Banesh Jn BO,JALPAIGURI,WEST BENGAL
735224,Benkandi BO,JALPAIGURI,WEST BENGAL
735224,Shoulmari BO,COOCHBEHAR,WEST BENGAL
735304,N U C Kuchlibari BO,COOCHBEHAR,WEST BENGAL
735133,Bhaktipara BO,JALPAIGURI,WEST BENGAL
735134,Nakugach BO,JALPAIGURI,WEST BENGAL
735134,Sawdavita BO,JALPAIGURI,WEST BENGAL
735202,Debpara BO,JALPAIGURI,WEST BENGAL
735202,Karbala BO,JALPAIGURI,WEST BENGAL
735230,Haihaipathar BO,JALPAIGURI,WEST BENGAL
735206,Batabari BO,JALPAIGURI,WEST BENGAL
735207,Ambaribagan BO,JALPAIGURI,WEST BENGAL
735231,Maipatey Gaon BO,KALIMPONG,WEST BENGAL
735218,Rajadanga BO,JALPAIGURI,WEST BENGAL
735219,Chakmoulani BO,JALPAIGURI,WEST BENGAL
735219,Kajoldighi BO,JALPAIGURI,WEST BENGAL
735219,Nimna Tandu Forest,JALPAIGURI,WEST BENGAL
735220,Chhekamari B.O,Alipurduar,WEST BENGAL
735225,Jiti BO,JALPAIGURI,WEST BENGAL
735221,Bataigole Bazaar BO,JALPAIGURI,WEST BENGAL
732208,Atgama BO,MALDAH,WEST BENGAL
732210,Char Sujapur Mandai BO,MALDAH,WEST BENGAL
732122,Agra Harishchandrapur BO,MALDAH,WEST BENGAL
732122,Habibpur BO,MALDAH,WEST BENGAL
732122,Kotalpur BO,MALDAH,WEST BENGAL
732123,Malatipur BO,MALDAH,WEST BENGAL
732124,Babupur BO,MALDAH,WEST BENGAL
732124,Deotala BO,MALDAH,WEST BENGAL
732124,Hatimari BO,MALDAH,WEST BENGAL
732124,Molladighi BO,MALDAH,WEST BENGAL
732124,Parail BO,MALDAH,WEST BENGAL
732124,Taherpur BO,MALDAH,WEST BENGAL
732125,Bansdol Daulatpur BO,MALDAH,WEST BENGAL
732125,Barduary BO,MALDAH,WEST BENGAL
732125,Daulatnagar BO,MALDAH,WEST BENGAL
732125,New Sadlichak BO,MALDAH,WEST BENGAL
732125,Pipla BO,MALDAH,WEST BENGAL
732102,Dakshin Alinagar BO,MALDAH,WEST BENGAL
732102,Pirganj BO,MALDAH,WEST BENGAL
732201,Golapganj BO,MALDAH,WEST BENGAL
732201,Rajnagar BO,MALDAH,WEST BENGAL
732201,Ramnagar BO,MALDAH,WEST BENGAL
732201,Sahabazpur BO,MALDAH,WEST BENGAL
732201,Shersahi BO,MALDAH,WEST BENGAL
732126,Galimpur BO,MALDAH,WEST BENGAL
732127,Chamagram BO,MALDAH,WEST BENGAL
732127,Gurutola BO,MALDAH,WEST BENGAL
732216,Kadamtala BO,MALDAH,WEST BENGAL
732202,Chowki Mirdadpur BO,MALDAH,WEST BENGAL
732203,Bhutni BO,MALDAH,WEST BENGAL
732203,Noaborar Jaigir BO,MALDAH,WEST BENGAL
732203,Uttar Chandipur BO,MALDAH,WEST BENGAL
732207,Gangaprasad BO,MALDAH,WEST BENGAL
732207,Jitnagar BO,MALDAH,WEST BENGAL
732207,Jotgopal Kagmari BO,MALDAH,WEST BENGAL
732103,Rajbati Ramnagar BO,MALDAH,WEST BENGAL
732128,Adina Station BO,MALDAH,WEST BENGAL
732128,Balia Nawabganj BO,MALDAH,WEST BENGAL
732128,Barkol BO,MALDAH,WEST BENGAL
732138,Binodpur BO,MALDAH,WEST BENGAL
732138,Dighalbar BO,MALDAH,WEST BENGAL
732138,Rahutara BO,MALDAH,WEST BENGAL
732138,Sapmari BO,MALDAH,WEST BENGAL
732204,Ekborna BO,MALDAH,WEST BENGAL
732205,Debipur BO,MALDAH,WEST BENGAL
732139,Chorolmoni BO,MALDAH,WEST BENGAL
732139,Kandaran BO,MALDAH,WEST BENGAL
732209,Bhabanipur BO,MALDAH,WEST BENGAL
732209,Gopalpur BO,MALDAH,WEST BENGAL
732209,KB Jhowbona BO,MALDAH,WEST BENGAL
732206,Jamirghata Sarkarpara BO,MALDAH,WEST BENGAL
732206,Mosimpur BO,MALDAH,WEST BENGAL
732140,Jabra BO,MALDAH,WEST BENGAL
732140,Ramsimul BO,MALDAH,WEST BENGAL
737120,Naga BO,NORTH DISTRICT,SIKKIM
737116,Rangrang BO,NORTH DISTRICT,SIKKIM
737116,Sangkalan BO,NORTH DISTRICT,SIKKIM
737128,Turuk BO,SOUTH DISTRICT,SIKKIM
737126,Damthang BO,SOUTH DISTRICT,SIKKIM
737121,Arubotay BO,WEST DISTRICT,SIKKIM
737121,Sanchabarey Daramdim BO,WEST DISTRICT,SIKKIM
737121,Sombaria BO,WEST DISTRICT,SIKKIM
737121,Takuthang BO,WEST DISTRICT,SIKKIM
737121,Tikpur BO,WEST DISTRICT,SIKKIM
737106,Namcheybong BO,Pakyong,SIKKIM
737106,Tshalamthang BO,Pakyong,SIKKIM
737106,Pachey Sansung BO,Pakyong,SIKKIM
737113,Hee Gaon BO,Soreng,SIKKIM
737113,Karmatar BO,WEST DISTRICT,SIKKIM
737113,Rimbi BO,WEST DISTRICT,SIKKIM
737103,Luing BO,EAST DISTRICT,SIKKIM
737103,Penlong BO,NORTH DISTRICT,SIKKIM
737103,Chongey BO,EAST DISTRICT,SIKKIM
737131,Lingtam BO,Pakyong,SIKKIM
737106,Parkha BO,Pakyong,SIKKIM
737132,Duga BO,Pakyong,SIKKIM
737135,Assam Lingzey BO,EAST DISTRICT,SIKKIM
737135,Nandok BO,EAST DISTRICT,SIKKIM
737135,Raymindu BO,EAST DISTRICT,SIKKIM
737139,Ben BO,SOUTH DISTRICT,SIKKIM
737139,Kewzing BO,SOUTH DISTRICT,SIKKIM
737139,Sada,SOUTH DISTRICT,SIKKIM
737134,Gangkha Busty BO,EAST DISTRICT,SIKKIM
737134,Lingee BO,EAST DISTRICT,SIKKIM
737134,Nazitam BO,EAST DISTRICT,SIKKIM
737134,Neya BO,SOUTH DISTRICT,SIKKIM
737134,SANG BO,EAST DISTRICT,SIKKIM
737134,Sumin BO,EAST DISTRICT,SIKKIM
737134,Temi Tarku BO,SOUTH DISTRICT,SIKKIM
737134,Makha BO,EAST DISTRICT,SIKKIM
737102,Kupup BO,EAST DISTRICT,SIKKIM
733103,Nunail BO,DINAJPUR DAKSHIN,WEST BENGAL
733143,Hasua Samadhimath BO,DINAJPUR UTTAR,WEST BENGAL
733156,Bharatpur BO,DINAJPUR UTTAR,WEST BENGAL
733121,Cheragipara BO,DINAJPUR DAKSHIN,WEST BENGAL
733121,Kalikamora BO,DINAJPUR DAKSHIN,WEST BENGAL
733121,Kushkari BO,DINAJPUR DAKSHIN,WEST BENGAL
733102,Chak Balaram BO,DINAJPUR DAKSHIN,WEST BENGAL
733201,Khurka BO,DINAJPUR UTTAR,WEST BENGAL
733201,Magnavita BO,DINAJPUR UTTAR,WEST BENGAL
733123,Rupahar BO,DINAJPUR UTTAR,WEST BENGAL
733124,Dobakhokshan BO,MALDAH,WEST BENGAL
733124,Kantabari BO,DINAJPUR DAKSHIN,WEST BENGAL
733124,Raghabpur BO,DINAJPUR DAKSHIN,WEST BENGAL
733124,Sarbamangala BO,DINAJPUR DAKSHIN,WEST BENGAL
733210,Barbilla BO,DINAJPUR UTTAR,WEST BENGAL
733210,Betna BO,DINAJPUR UTTAR,WEST BENGAL
733210,Bhabanbari BO,DINAJPUR UTTAR,WEST BENGAL
733210,Debiganj BO,DINAJPUR UTTAR,WEST BENGAL
733210,Goagaon BO,DINAJPUR UTTAR,WEST BENGAL
733210,Goti BO,DINAJPUR UTTAR,WEST BENGAL
733210,Jharbari BO,DINAJPUR UTTAR,WEST BENGAL
733141,Angina BO,DINAJPUR DAKSHIN,WEST BENGAL
733141,Mahipur BO,DINAJPUR DAKSHIN,WEST BENGAL
733141,Safanagar BO,DINAJPUR DAKSHIN,WEST BENGAL
733202,Dulalibhita BO,DINAJPUR UTTAR,WEST BENGAL
733202,Kodaldaha BO,DINAJPUR UTTAR,WEST BENGAL
733202,Panchdimthi BO,DINAJPUR UTTAR,WEST BENGAL
733202,Sonapur Hat BO,DINAJPUR UTTAR,WEST BENGAL
733202,State Farm Colony BO,DINAJPUR UTTAR,WEST BENGAL
733128,Baragarm BO,DINAJPUR DAKSHIN,WEST BENGAL
733128,Kalaibari BO,DINAJPUR UTTAR,WEST BENGAL
733128,Patirajpur BO,DINAJPUR UTTAR,WEST BENGAL
733129,Dalimgaon BO,DINAJPUR UTTAR,WEST BENGAL
733129,Dhankoil Hat BO,DINAJPUR UTTAR,WEST BENGAL
733129,Malgaon BO,DINAJPUR UTTAR,WEST BENGAL
733129,Manoharpur BO,DINAJPUR UTTAR,WEST BENGAL
733129,Mudafat BO,DINAJPUR UTTAR,WEST BENGAL
733129,Tarangapur BO,DINAJPUR UTTAR,WEST BENGAL
733209,Nizampur BO,DINAJPUR UTTAR,WEST BENGAL
733209,Surjapur BO,DINAJPUR UTTAR,WEST BENGAL
733215,Domohana BO,DINAJPUR UTTAR,WEST BENGAL
733132,Sarala BO,DINAJPUR DAKSHIN,WEST BENGAL
733142,Basuria BO,DINAJPUR DAKSHIN,WEST BENGAL
733142,Bhikahar BO,DINAJPUR DAKSHIN,WEST BENGAL
733208,Bhebra BO,DINAJPUR UTTAR,WEST BENGAL
733208,Ikarchala BO,DINAJPUR UTTAR,WEST BENGAL
733208,Pokhoria BO,DINAJPUR UTTAR,WEST BENGAL
733208,Sakuntala BO,DINAJPUR UTTAR,WEST BENGAL
733208,Tarial BO,DINAJPUR UTTAR,WEST BENGAL
733123,Harigram BO,DINAJPUR UTTAR,WEST BENGAL
733207,Dighabanahat BO,DINAJPUR UTTAR,WEST BENGAL
733207,Gendagachh BO,DINAJPUR UTTAR,WEST BENGAL
733140,Ramkrishnapur BO,DINAJPUR DAKSHIN,WEST BENGAL
733127,Banial BO,DINAJPUR DAKSHIN,WEST BENGAL
733127,Chakbaliram BO,DINAJPUR DAKSHIN,WEST BENGAL
733145,Powrahar BO,DINAJPUR DAKSHIN,WEST BENGAL
733145,Thakurpurahat BO,DINAJPUR DAKSHIN,WEST BENGAL
713325,Dharampur BO,PASCHIM BARDHAMAN,WEST BENGAL
713330,Majhiara BO,PASCHIM BARDHAMAN,WEST BENGAL
713330,Shivpur BO,PASCHIM BARDHAMAN,WEST BENGAL
713333,Sitalpur BO,PASCHIM BARDHAMAN,WEST BENGAL
713341,Nuni BO,PASCHIM BARDHAMAN,WEST BENGAL
713343,Lalbazar BO,PASCHIM BARDHAMAN,WEST BENGAL
713371,Patmohana BO,PASCHIM BARDHAMAN,WEST BENGAL
713315,Kapista BO,PASCHIM BARDHAMAN,WEST BENGAL
713359,Bejdih BO,PASCHIM BARDHAMAN,WEST BENGAL
713373,Kankhaya BO,PASCHIM BARDHAMAN,WEST BENGAL
713203,Bhiringi BO,PASCHIM BARDHAMAN,WEST BENGAL
713212,Kuldiha BO,PASCHIM BARDHAMAN,WEST BENGAL
713212,Rakshitpur BO,PASCHIM BARDHAMAN,WEST BENGAL
713206,Jemua BO,PASCHIM BARDHAMAN,WEST BENGAL
713211,Nadiha BO,PASCHIM BARDHAMAN,WEST BENGAL
713211,Gopinathpur BO,PASCHIM BARDHAMAN,WEST BENGAL
713205,Dhabani BO,PASCHIM BARDHAMAN,WEST BENGAL
713204,Pratappur BO,PASCHIM BARDHAMAN,WEST BENGAL
713321,Madanpur BO,PASCHIM BARDHAMAN,WEST BENGAL
713378,Bilpahari BO,PASCHIM BARDHAMAN,WEST BENGAL
713378,Bhuri BO,PASCHIM BARDHAMAN,WEST BENGAL
713381,Amdahi BO,PASCHIM BARDHAMAN,WEST BENGAL
713346,Semallya BO,PASCHIM BARDHAMAN,WEST BENGAL
713358,Nimcha BO,PASCHIM BARDHAMAN,WEST BENGAL
713362,Hijalgora BO,PASCHIM BARDHAMAN,WEST BENGAL
713362,Ikrah BO,PASCHIM BARDHAMAN,WEST BENGAL
722201,Gangarampur Bamnia BO,BANKURA,WEST BENGAL
722202,Muktatore BO,BANKURA,WEST BENGAL
722203,Dadhimukha BO,BANKURA,WEST BENGAL
722203,Pirraboni BO,BANKURA,WEST BENGAL
722121,Araldihi BO,BANKURA,WEST BENGAL
722121,Bhalukbasa BO,BANKURA,WEST BENGAL
722121,Brajarajpur BO,BANKURA,WEST BENGAL
722121,Gossainjanara BO,BANKURA,WEST BENGAL
722121,Nayada BO,BANKURA,WEST BENGAL
722121,Masanjhar BO,BANKURA,WEST BENGAL
722122,Chakdaha BO,BANKURA,WEST BENGAL
722122,Gokulnagar BO,BANKURA,WEST BENGAL
722122,Kantabari BO,BANKURA,WEST BENGAL
722157,Ichharia BO,BANKURA,WEST BENGAL
722157,Latbeliara BO,BANKURA,WEST BENGAL
722157,Layekbandh BO,BANKURA,WEST BENGAL
722157,Lokhesole BO,BANKURA,WEST BENGAL
722132,Chandra BO,BANKURA,WEST BENGAL
722162,Fulsusunia BO,BANKURA,WEST BENGAL
722133,Bisinda BO,BANKURA,WEST BENGAL
722133,Kultuka BO,BANKURA,WEST BENGAL
722133,Kusthalia BO,BANKURA,WEST BENGAL
722133,Banasuria BO,BANKURA,WEST BENGAL
722134,Tapta Damdi BO,BANKURA,WEST BENGAL
722135,Ambikanagar BO,BANKURA,WEST BENGAL
722135,Gunpura BO,BANKURA,WEST BENGAL
722135,Jhilimili BO,BANKURA,WEST BENGAL
722135,Muchikata BO,BANKURA,WEST BENGAL
722135,Nabachiada BO,BANKURA,WEST BENGAL
722205,Charigram BO,BANKURA,WEST BENGAL
722205,Rol BO,BANKURA,WEST BENGAL
722205,Chandga Palashi BO,BANKURA,WEST BENGAL
722136,Bagdiha BO,BANKURA,WEST BENGAL
722136,Bhalukgenjar BO,BANKURA,WEST BENGAL
722136,Cheliama Sunukpahari BO,BANKURA,WEST BENGAL
722136,Keshbandi BO,BANKURA,WEST BENGAL
722136,Louda BO,BANKURA,WEST BENGAL
722136,Purusottampur BO,BANKURA,WEST BENGAL
722161,Gopinathpur BO,BANKURA,WEST BENGAL
722137,Alijhara BO,BANKURA,WEST BENGAL
722137,Jorehira BO,BANKURA,WEST BENGAL
722137,Sihika BO,BANKURA,WEST BENGAL
722173,Brahmandiha BO,BANKURA,WEST BENGAL
722138,Ayma BO,BANKURA,WEST BENGAL
722138,Baital BO,BANKURA,WEST BENGAL
722138,Shyamnagar BO,BANKURA,WEST BENGAL
722155,Junbedia BO,BANKURA,WEST BENGAL
722140,Bhuakana BO,BANKURA,WEST BENGAL
722140,Chaka BO,BANKURA,WEST BENGAL
722140,Gobarda BO,BANKURA,WEST BENGAL
722140,Haludkanali BO,BANKURA,WEST BENGAL
722140,Kashipur BO,BANKURA,WEST BENGAL
722140,Tiring BO,BANKURA,WEST BENGAL
722140,Kesia BO,BANKURA,WEST BENGAL
722141,Amdahi BO,BANKURA,WEST BENGAL
722141,Aswinkota BO,BANKURA,WEST BENGAL
722141,Dashere BO,BANKURA,WEST BENGAL
722141,Dehuapara BO,BANKURA,WEST BENGAL
722160,Parsola BO,BANKURA,WEST BENGAL
722143,Dangmejhia BO,BANKURA,WEST BENGAL
722143,Pairasole BO,BANKURA,WEST BENGAL
722143,Sripatpurnia BO,BANKURA,WEST BENGAL
722144,Mankhamar BO,BANKURA,WEST BENGAL
722144,Teleberia BO,BANKURA,WEST BENGAL
722156,Bhutsahar BO,BANKURA,WEST BENGAL
722156,Mandalgram BO,BANKURA,WEST BENGAL
722206,Kabirchak BO,BANKURA,WEST BENGAL
722147,Patpur BO,BANKURA,WEST BENGAL
722148,Deuli BO,BANKURA,WEST BENGAL
722158,Murlu BO,BANKURA,WEST BENGAL
722151,Mukundapur BO,BANKURA,WEST BENGAL
722151,Nemaipur BO,BANKURA,WEST BENGAL
722151,Puipal BO,BANKURA,WEST BENGAL
722207,Gopikantapur BO,BANKURA,WEST BENGAL
722207,Hamirhati BO,BANKURA,WEST BENGAL
722207,Ranpur BO,BANKURA,WEST BENGAL
722152,Palashboni BO,BANKURA,WEST BENGAL
722152,Gholkunda BO,BANKURA,WEST BENGAL
722152,Natungram BO,BANKURA,WEST BENGAL
722153,Bamuntore BO,BANKURA,WEST BENGAL
713428,Purangaon BO,PURBA BARDHAMAN,WEST BENGAL
713428,Serorai BO,PURBA BARDHAMAN,WEST BENGAL
713152,Bhuera BO,PURBA BARDHAMAN,WEST BENGAL
713124,Kalanabagram BO,PURBA BARDHAMAN,WEST BENGAL
713125,Basuda BO,PURBA BARDHAMAN,WEST BENGAL
713520,Bhatakul BO,PURBA BARDHAMAN,WEST BENGAL
713125,Kherur BO,PURBA BARDHAMAN,WEST BENGAL
713125,Pachim Kharampur BO,PURBA BARDHAMAN,WEST BENGAL
713126,Kurumba BO,PURBA BARDHAMAN,WEST BENGAL
713126,Nrisinghapur BO,PURBA BARDHAMAN,WEST BENGAL
713403,Jharul BO,PURBA BARDHAMAN,WEST BENGAL
713104,Joteram BO,PURBA BARDHAMAN,WEST BENGAL
713406,Goligram Mathurapur BO,PURBA BARDHAMAN,WEST BENGAL
713406,Porsura BO,PURBA BARDHAMAN,WEST BENGAL
713406,Uchhagram BO,PURBA BARDHAMAN,WEST BENGAL
713128,Jadabganj BO,PURBA BARDHAMAN,WEST BENGAL
713128,Jaypur BO,PURBA BARDHAMAN,WEST BENGAL
713128,Orgram BO,PURBA BARDHAMAN,WEST BENGAL
713128,Pichkuri BO,PURBA BARDHAMAN,WEST BENGAL
713128,Shar BO,PURBA BARDHAMAN,WEST BENGAL
713128,Shibda BO,PURBA BARDHAMAN,WEST BENGAL
713128,Uniatatarpur BO,PURBA BARDHAMAN,WEST BENGAL
713407,Sadya BO,PURBA BARDHAMAN,WEST BENGAL
713408,Jotsriram BO,PURBA BARDHAMAN,WEST BENGAL
713408,Sadipur BO,PURBA BARDHAMAN,WEST BENGAL
713131,Lakhuria BO,PURBA BARDHAMAN,WEST BENGAL
713141,Amar BO,PURBA BARDHAMAN,WEST BENGAL
713141,Bara Belgona BO,PURBA BARDHAMAN,WEST BENGAL
713141,Chandul BO,PURBA BARDHAMAN,WEST BENGAL
713141,Sanko BO,PURBA BARDHAMAN,WEST BENGAL
713141,Simdal BO,PURBA BARDHAMAN,WEST BENGAL
713142,Oari BO,PURBA BARDHAMAN,WEST BENGAL
713427,Gopalbera BO,PURBA BARDHAMAN,WEST BENGAL
713426,Kamarkita BO,PURBA BARDHAMAN,WEST BENGAL
713144,Pratappur BO,PURBA BARDHAMAN,WEST BENGAL
713144,Suata BO,PURBA BARDHAMAN,WEST BENGAL
713145,Denur BO,PURBA BARDHAMAN,WEST BENGAL
713145,Lohar BO,PURBA BARDHAMAN,WEST BENGAL
713145,Tarasusuna BO,PURBA BARDHAMAN,WEST BENGAL
713145,Chandrapur BO,PURBA BARDHAMAN,WEST BENGAL
713146,Ghosh BO,PURBA BARDHAMAN,WEST BENGAL
713146,Sasinara BO,PURBA BARDHAMAN,WEST BENGAL
713166,Ilsara BO,PURBA BARDHAMAN,WEST BENGAL
713166,Jaugram BO,PURBA BARDHAMAN,WEST BENGAL
713166,Kulingram BO,PURBA BARDHAMAN,WEST BENGAL
713166,Reora Gopalpur BO,PURBA BARDHAMAN,WEST BENGAL
713102,Kanchannagar BO,PURBA BARDHAMAN,WEST BENGAL
713102,Korar BO,PURBA BARDHAMAN,WEST BENGAL
713148,Aduria BO,PURBA BARDHAMAN,WEST BENGAL
713151,Chanchai BO,PURBA BARDHAMAN,WEST BENGAL
713151,Palla Road RS BO,PURBA BARDHAMAN,WEST BENGAL
713422,Begpur BO,PURBA BARDHAMAN,WEST BENGAL
713422,Piplon BO,PURBA BARDHAMAN,WEST BENGAL
713422,Khalishpur BO,PURBA BARDHAMAN,WEST BENGAL
713423,Bowai BO,PURBA BARDHAMAN,WEST BENGAL
713424,Burar BO,PURBA BARDHAMAN,WEST BENGAL
713424,Narugram BO,PURBA BARDHAMAN,WEST BENGAL
713424,Palashan BO,PURBA BARDHAMAN,WEST BENGAL
713424,Sahajpur Hattala BO,PURBA BARDHAMAN,WEST BENGAL
713424,Teandul BO,PURBA BARDHAMAN,WEST BENGAL
713103,Hijalna BO,PURBA BARDHAMAN,WEST BENGAL
713103,Saloon BO,PURBA BARDHAMAN,WEST BENGAL
713123,Dakshinkhanda BO,MURSHIDABAD,WEST BENGAL
713123,Keoguri BO,PURBA BARDHAMAN,WEST BENGAL
713502,Ankhra BO,PURBA BARDHAMAN,WEST BENGAL
713502,Karajgram BO,PURBA BARDHAMAN,WEST BENGAL
713502,Musthuli BO,PURBA BARDHAMAN,WEST BENGAL
713405,Simlon BO,PURBA BARDHAMAN,WEST BENGAL
713129,Ankhona BO,PURBA BARDHAMAN,WEST BENGAL
713129,Bamundi BO,PURBA BARDHAMAN,WEST BENGAL
713129,Brahmanigram BO,BIRBHUM,WEST BENGAL
713129,Chakta BO,PURBA BARDHAMAN,WEST BENGAL
713129,Hatkalua BO,MURSHIDABAD,WEST BENGAL
713143,Auria BO,PURBA BARDHAMAN,WEST BENGAL
713143,Jabagram BO,PURBA BARDHAMAN,WEST BENGAL
713143,Jogeswardihi BO,PURBA BARDHAMAN,WEST BENGAL
713143,Kaithan BO,PURBA BARDHAMAN,WEST BENGAL
713143,Negun BO,PURBA BARDHAMAN,WEST BENGAL
713143,Palsona BO,PURBA BARDHAMAN,WEST BENGAL
713132,Pindira Bawra BO,PURBA BARDHAMAN,WEST BENGAL
713145,Purbakhanpur Bamunpara BO,PURBA BARDHAMAN,WEST BENGAL
713512,Belerhat BO,PURBA BARDHAMAN,WEST BENGAL
713512,Patuli Station Bazar BO,PURBA BARDHAMAN,WEST BENGAL
713513,Raidogachia BO,PURBA BARDHAMAN,WEST BENGAL
713124,Chakshanjadi BO,PURBA BARDHAMAN,WEST BENGAL
713132,Kowarpur BO,PURBA BARDHAMAN,WEST BENGAL
713519,Raipur BO,PURBA BARDHAMAN,WEST BENGAL
713514,Kurchi BO,PURBA BARDHAMAN,WEST BENGAL
713514,Multikrishnanagar BO,PURBA BARDHAMAN,WEST BENGAL
713150,Bandhmura BO,PURBA BARDHAMAN,WEST BENGAL
713150,Khajurdihi BO,PURBA BARDHAMAN,WEST BENGAL
713150,Mustafapur BO,PURBA BARDHAMAN,WEST BENGAL
721454,Barhat BO,MEDINIPUR EAST,WEST BENGAL
721456,Bamanbarh BO,MEDINIPUR EAST,WEST BENGAL
721456,Manikjore BO,MEDINIPUR EAST,WEST BENGAL
721422,Atbati BO,MEDINIPUR EAST,WEST BENGAL
721422,Jamualachimpur BO,MEDINIPUR EAST,WEST BENGAL
721422,Khejurda BO,MEDINIPUR EAST,WEST BENGAL
721422,Naskarpur BO,MEDINIPUR EAST,WEST BENGAL
721423,Narkuli BO,MEDINIPUR EAST,WEST BENGAL
721424,Chhotochatla BO,MEDINIPUR WEST,WEST BENGAL
