pincode,locality,city,statename,
370660,Bharapar BO,KACHCHH,GUJARAT,
370660,Lakhania BO,KACHCHH,GUJARAT,
370665,Devisar BO,KACHCHH,GUJARAT,
370665,Hirapar BO,KACHCHH,GUJARAT,
370675,Devpar Jakh BO,KACHCHH,GUJARAT,
370675,Nana Angia BO,KACHCHH,GUJARAT,
370115,Navagam BO,KACHCHH,GUJARAT,
370115,Javaharnagar BO,KACHCHH,GUJARAT,
370115,Rahpar Khokhara BO,KACHCHH,GUJARAT,
360590,Hathla BO,DEVBHUMI DWARKA,GUJARAT,
360590,Kindarkheda BO,PORBANDAR,GUJARAT,
360590,Modhvada BO,PORBANDAR,GUJARAT,
362620,Bhathrot BO,JUNAGADH,GUJARAT,
362620,Farer BO,PORBANDAR,GUJARAT,
362620,Kadegi BO,PORBANDAR,GUJARAT,
362620,Kodvav BO,JUNAGADH,GUJARAT,
360579,Bakharla BO,PORBANDAR,GUJARAT,
360579,Khistri BO,PORBANDAR,GUJARAT,
360579,Tukda Miyani BO,PORBANDAR,GUJARAT,
360579,Visavada BO,PORBANDAR,GUJARAT,
362650,Ishwaria BO,PORBANDAR,GUJARAT,
362650,Mal BO,PORBANDAR,GUJARAT,
362230,Ghodadar BO,JUNAGADH,GUJARAT,
362230,Mander BO,PORBANDAR,GUJARAT,
362230,Pata BO,PORBANDAR,GUJARAT,
362630,Sultanabad BO,JUNAGADH,GUJARAT,
362225,Chandvana BO,JUNAGADH,GUJARAT,
362225,Dhelana BO,JUNAGADH,GUJARAT,
362225,Sheriaj BO,JUNAGADH,GUJARAT,
360576,Ratia BO,PORBANDAR,GUJARAT,
360570,Amar BO,PORBANDAR,GUJARAT,
360570,Aniyari BO,PORBANDAR,GUJARAT,
360570,Jamboo BO,PORBANDAR,GUJARAT,
360570,Vadvalarana BO,PORBANDAR,GUJARAT,
360570,Valotra BO,PORBANDAR,GUJARAT,
362640,Sherdi BO,JUNAGADH,GUJARAT,
362240,Kalej BO,JUNAGADH,GUJARAT,
362240,Nanadarkhi BO,JUNAGADH,GUJARAT,
363630,Gala BO,MORBI,GUJARAT,
363630,Jivaparc BO,MORBI,GUJARAT,
363630,Venasar BO,MORBI,GUJARAT,
360023,Rafala BO,RAJKOT,GUJARAT,
363670,Virvadrka BO,MORBI,GUJARAT,
363641,Bagathala BO,MORBI,GUJARAT,
363641,Biliya BO,MORBI,GUJARAT,
363641,Nesda K BO,MORBI,GUJARAT,
363641,Rajpar BO,MORBI,GUJARAT,
363641,Unchi Mandal BO,MORBI,GUJARAT,
363642,Rafaleshwar BO,MORBI,GUJARAT,
363642,Sadulkanava BO,MORBI,GUJARAT,
360110,Khandheri BO,RAJKOT,GUJARAT,
360110,Sal Pipalia BO,RAJKOT,GUJARAT,
360110,Sarapdad BO,RAJKOT,GUJARAT,
360110,Thoriyali BO,RAJKOT,GUJARAT,
360110,Khangarka BO,JAMNAGAR,GUJARAT,
360003,Anandpar Navagam BO,RAJKOT,GUJARAT,
360003,Khorana BO,RAJKOT,GUJARAT,
360003,Maliyasan BO,RAJKOT,GUJARAT,
360006,Para  Pipaliya BO,RAJKOT,GUJARAT,
360025,Bedla BO,RAJKOT,GUJARAT,
360025,Bhandaria BO,RAJKOT,GUJARAT,
360025,Halenda BO,RAJKOT,GUJARAT,
363650,Jabalpur BO,MORBI,GUJARAT,
363650,KothariaTankara BO,RAJKOT,GUJARAT,
363650,Meghpar Zala BO,MORBI,GUJARAT,
363650,Mota Khijadia BO,MORBI,GUJARAT,
363650,Rohishala BO,MORBI,GUJARAT,
360060,Kanesara BO,RAJKOT,GUJARAT,
363621,Bhimguda BO,MORBI,GUJARAT,
363621,Gariya BO,MORBI,GUJARAT,
363621,Ghiyavad BO,MORBI,GUJARAT,
363621,Jalida BO,MORBI,GUJARAT,
363621,Kherva BO,MORBI,GUJARAT,
363621,Khijadia BO,MORBI,GUJARAT,
363621,Pipaliya Raj BO,MORBI,GUJARAT,
363621,Rajavadala BO,MORBI,GUJARAT,
363621,Sindhavadar BO,MORBI,GUJARAT,
363621,Tarakiya BO,MORBI,GUJARAT,
363621,Vaghasiya BO,MORBI,GUJARAT,
363745,Gediya BO,SURENDRANAGAR,GUJARAT,
363745,NagadkaJat BO,SURENDRANAGAR,GUJARAT,
363745,Nava Savlas BO,SURENDRANAGAR,GUJARAT,
363745,Pipali BO,SURENDRANAGAR,GUJARAT,
363410,Nagnesh BO,BOTAD,GUJARAT,
363520,Janivadla BO,SURENDRANAGAR,GUJARAT,
363520,Panchvada BO,SURENDRANAGAR,GUJARAT,
363410,Bhensjal BO,SURENDRANAGAR,GUJARAT,
363410,Chokdi BO,SURENDRANAGAR,GUJARAT,
363410,Kudla BO,SURENDRANAGAR,GUJARAT,
363750,Sushiya BO,SURENDRANAGAR,GUJARAT,
363750,Vanod BO,SURENDRANAGAR,GUJARAT,
363115,Gangad BO,SURENDRANAGAR,GUJARAT,
363115,Hebatpur BO,SURENDRANAGAR,GUJARAT,
363310,Bavli BO,SURENDRANAGAR,GUJARAT,
363310,Bhechda BO,SURENDRANAGAR,GUJARAT,
363310,Chuli BO,SURENDRANAGAR,GUJARAT,
363310,Jiva BO,SURENDRANAGAR,GUJARAT,
363310,Kuda BO,SURENDRANAGAR,GUJARAT,
363310,Malvan BO,SURENDRANAGAR,GUJARAT,
363330,Charadva BO,MORBI,GUJARAT,
363330,Dhavana BO,MORBI,GUJARAT,
363330,Nava Ghanashyamgadh BO,MORBI,GUJARAT,
363330,Sapakda BO,MORBI,GUJARAT,
363330,Sundari BO,MORBI,GUJARAT,
363330,Vegadvav BO,MORBI,GUJARAT,
363020,Kherali BO,SURENDRANAGAR,GUJARAT,
363435,RAMPARA BO,SURENDRANAGAR,GUJARAT,
363020,Limli BO,SURENDRANAGAR,GUJARAT,
363020,Malod BO,SURENDRANAGAR,GUJARAT,
363020,Munjpar BO,SURENDRANAGAR,GUJARAT,
363020,Ratanpar BO,SURENDRANAGAR,GUJARAT,
363775,Kalam BO,SURENDRANAGAR,GUJARAT,
363775,Tarmaniya BO,SURENDRANAGAR,GUJARAT,
363421,Baldana BO,SURENDRANAGAR,GUJARAT,
363421,Choki BO,SURENDRANAGAR,GUJARAT,
363421,Katariya BO,SURENDRANAGAR,GUJARAT,
363421,Vadod BO,SURENDRANAGAR,GUJARAT,
363351,Isanpur BO,MORBI,GUJARAT,
363510,Kalmad BO,SURENDRANAGAR,GUJARAT,
363423,Bhojpara BO,SURENDRANAGAR,GUJARAT,
363765,Jainabad BO,SURENDRANAGAR,GUJARAT,
363765,Jarvala BO,SURENDRANAGAR,GUJARAT,
363765,Porda BO,SURENDRANAGAR,GUJARAT,
363320,Hampar BO,SURENDRANAGAR,GUJARAT,
363320,Pratappur BO,SURENDRANAGAR,GUJARAT,
363427,Mulbavla BO,SURENDRANAGAR,GUJARAT,
363427,Parnala BO,SURENDRANAGAR,GUJARAT,
363427,Ranagadh BO,SURENDRANAGAR,GUJARAT,
363440,Dhajala BO,SURENDRANAGAR,GUJARAT,
363440,Nadala BO,SURENDRANAGAR,GUJARAT,
363440,Ninama BO,SURENDRANAGAR,GUJARAT,
363440,Sejakpar BO,SURENDRANAGAR,GUJARAT,
363530,Tarnetar BO,SURENDRANAGAR,GUJARAT,
363530,Vijaliya BO,SURENDRANAGAR,GUJARAT,
363030,Rajpar BO,SURENDRANAGAR,GUJARAT,
363030,Sankali BO,SURENDRANAGAR,GUJARAT,
363755,Fatepur BO,SURENDRANAGAR,GUJARAT,
363755,Nagvada BO,SURENDRANAGAR,GUJARAT,
388305,Sundan BO,ANAND,GUJARAT,
388520,Bilpad BO,ANAND,GUJARAT,
388530,Khedasa BO,ANAND,GUJARAT,
388530,Pipli BO,ANAND,GUJARAT,
388205,Dagjipura BO,ANAND,GUJARAT,
388205,Khankuva BO,ANAND,GUJARAT,
388260,Kasodi BO,Mahisagar,GUJARAT,
388260,Rampura BO,Mahisagar,GUJARAT,
388260,Vaghas BO,Mahisagar,GUJARAT,
388130,Porda BO,ANAND,GUJARAT,
388130,Sinhol BO,ANAND,GUJARAT,
388540,Nisraya BO,ANAND,GUJARAT,
388540,Vasna BO,ANAND,GUJARAT,
388540,Vera BO,ANAND,GUJARAT,
388225,Chetarsumba BO,KHEDA,GUJARAT,
388225,Ravalia BO,KHEDA,GUJARAT,
388225,Saiyat BO,KHEDA,GUJARAT,
388230,Aklacha BO,KHEDA,GUJARAT,
388230,Dhunadra BO,KHEDA,GUJARAT,
388230,Manjipura BO,KHEDA,GUJARAT,
388307,Ambali BO,ANAND,GUJARAT,
388235,Sanadra BO,KHEDA,GUJARAT,
388235,Wanakbori BO,Mahisagar,GUJARAT,
388345,Jitodia BO,ANAND,GUJARAT,
388265,Bar BO,Mahisagar,GUJARAT,
388265,Kharod BO,Mahisagar,GUJARAT,
388365,Khorvad BO,ANAND,GUJARAT,
388245,Malvan BO,KHEDA,GUJARAT,
388250,Dabhali BO,KHEDA,GUJARAT,
388250,Pipalwada BO,KHEDA,GUJARAT,
388220,Vinzol BO,KHEDA,GUJARAT,
388255,Guntheli BO,Mahisagar,GUJARAT,
388255,Khadgodhra BO,KHEDA,GUJARAT,
388255,Rajpur BO,Mahisagar,GUJARAT,
388370,Gopalpura BO,ANAND,GUJARAT,
394710,Chikatia BO,DANG,GUJARAT,
394710,Chinchli BO,DANG,GUJARAT,
394710,Dhavlidod BO,DANG,GUJARAT,
396510,Kos BO,SURAT,GUJARAT,
394651,Moticher BO,SURAT,GUJARAT,
394651,Vazarda BO,TAPI,GUJARAT,
394690,Butwada BO,TAPI,GUJARAT,
394690,Borkhadi BO,TAPI,GUJARAT,
394630,Bedchit BO,TAPI,GUJARAT,
394630,Kalakva BO,TAPI,GUJARAT,
394630,Kelkui BO,TAPI,GUJARAT,
394305,Karan BO,SURAT,GUJARAT,
394305,Mohni BO,SURAT,GUJARAT,
394635,Chunavadi BO,TAPI,GUJARAT,
394635,Kalamkui BO,TAPI,GUJARAT,
394670,Borisavar BO,TAPI,GUJARAT,
394670,Kumkuva BO,TAPI,GUJARAT,
394633,Kasvav BO,TAPI,GUJARAT,
394310,Dastan BO,SURAT,GUJARAT,
394155,Virpur BO,SURAT,GUJARAT,
394163,Amba BO,SURAT,GUJARAT,
394163,Unteva BO,SURAT,GUJARAT,
394335,Bamni BO,SURAT,GUJARAT,
394335,Samthan BO,SURAT,GUJARAT,
394180,Netrang BO,SURAT,GUJARAT,
394655,Dhat BO,TAPI,GUJARAT,
394655,Raniamba BO,TAPI,GUJARAT,
394655,Zankhari BO,TAPI,GUJARAT,
394240,Dungri BO,SURAT,GUJARAT,
394240,Vanskui BO,SURAT,GUJARAT,
394380,Amoda BO,TAPI,GUJARAT,
394380,Chirmati BO,TAPI,GUJARAT,
394380,Mataval BO,TAPI,GUJARAT,
394380,Pisavar BO,TAPI,GUJARAT,
394250,Dedvasan BO,SURAT,GUJARAT,
394250,Dholikui BO,SURAT,GUJARAT,
394250,Shekhpur BO,SURAT,GUJARAT,
394160,Fulwadi BO,SURAT,GUJARAT,
394160,Kakrapargam BO,SURAT,GUJARAT,
394160,Vareth BO,SURAT,GUJARAT,
394370,Khorda BO,TAPI,GUJARAT,
394370,Mubarakpur BO,TAPI,GUJARAT,
394370,Raigadh BO,TAPI,GUJARAT,
394370,Sarvala BO,TAPI,GUJARAT,
394370,Vanka BO,TAPI,GUJARAT,
394330,Digas BO,SURAT,GUJARAT,
394670,Hindla BO,TAPI,GUJARAT,
394670,Mota Tarpada BO,TAPI,GUJARAT,
394350,Amalsadi BO,SURAT,GUJARAT,
394320,Asta BO,SURAT,GUJARAT,
394320,Khanpur BO,SURAT,GUJARAT,
394320,Nagod BO,SURAT,GUJARAT,
394716,Nishana BO,DANG,GUJARAT,
394716,Piplaidevi BO,DANG,GUJARAT,
394716,Singana BO,DANG,GUJARAT,
394246,Jamania BO,TAPI,GUJARAT,
394375,Bhitkhurd BO,TAPI,GUJARAT,
394375,Gavan BO,TAPI,GUJARAT,
394375,Kuida BO,TAPI,GUJARAT,
394375,Magarbara BO,TAPI,GUJARAT,
394640,Ranveri BO,TAPI,GUJARAT,
394248,Umra BO,SURAT,GUJARAT,
394620,Delvada BO,TAPI,GUJARAT,
394620,Sejvad BO,SURAT,GUJARAT,
394355,Khojpardi BO,SURAT,GUJARAT,
394641,Ambach BO,TAPI,GUJARAT,
394650,Khushalpura BO,TAPI,GUJARAT,
394650,Kikakui BO,TAPI,GUJARAT,
394650,Nishana BO,TAPI,GUJARAT,
394650,Paniyari BO,TAPI,GUJARAT,
394730,Dagadiamba BO,DANG,GUJARAT,
394730,Dagunia BO,DANG,GUJARAT,
394246,Kharvan BO,SURAT,GUJARAT,
394652,Galkuva BO,TAPI,GUJARAT,
392110,Advala BO,BHARUCH,GUJARAT,
392110,Ninam BO,BHARUCH,GUJARAT,
392110,Shrikothi BO,BHARUCH,GUJARAT,
393001,Dadhal BO,BHARUCH,GUJARAT,
393001,Jitali BO,BHARUCH,GUJARAT,
393105,Koral BO,VADODARA,GUJARAT,
393105,Ropa BO,VADODARA,GUJARAT,
392130,Akhod BO,BHARUCH,GUJARAT,
392130,Galenda BO,BHARUCH,GUJARAT,
392130,Lakhigam BO,BHARUCH,GUJARAT,
175012,Padhwan BO,MANDI,HIMACHAL PRADESH,
175124,Shiva BO,MANDI,HIMACHAL PRADESH,
175042,Jandhrukalan BO,MANDI,HIMACHAL PRADESH,
175023,Thinagaloo BO,MANDI,HIMACHAL PRADESH,
175052,Baloh BO,MANDI,HIMACHAL PRADESH,
175025,Longni BO,MANDI,HIMACHAL PRADESH,
176090,Lower Dhalara BO,MANDI,HIMACHAL PRADESH,
175026,Kangu Ka Gehra BO,MANDI,HIMACHAL PRADESH,
175024,Khalardu BO,MANDI,HIMACHAL PRADESH,
175024,Maseran BO,MANDI,HIMACHAL PRADESH,
175024,Ropari BO,MANDI,HIMACHAL PRADESH,
175024,Surajpur Bari BO,MANDI,HIMACHAL PRADESH,
175026,Tanihar BO,MANDI,HIMACHAL PRADESH,
175027,Rajwari BO,MANDI,HIMACHAL PRADESH,
175035,Bagachanogi BO,MANDI,HIMACHAL PRADESH,
175035,Kandha BO,MANDI,HIMACHAL PRADESH,
175002,Kapahi BO,MANDI,HIMACHAL PRADESH,
175028,Shala BO,MANDI,HIMACHAL PRADESH,
175030,Baroti BO,MANDI,HIMACHAL PRADESH,
175030,Nalag BO,MANDI,HIMACHAL PRADESH,
175029,Seghli BO,MANDI,HIMACHAL PRADESH,
175031,Brokhari BO,MANDI,HIMACHAL PRADESH,
175031,Rohanda BO,MANDI,HIMACHAL PRADESH,
175047,Ruhamani BO,MANDI,HIMACHAL PRADESH,
175047,Sangalwara BO,MANDI,HIMACHAL PRADESH,
175011,Banthal BO,MANDI,HIMACHAL PRADESH,
175011,Kunho BO,MANDI,HIMACHAL PRADESH,
175011,Mahog BO,MANDI,HIMACHAL PRADESH,
175011,Nanj BO,MANDI,HIMACHAL PRADESH,
175011,Sankar Dehra BO,MANDI,HIMACHAL PRADESH,
175011,Soma Kothi BO,MANDI,HIMACHAL PRADESH,
175046,Katwachi BO,MANDI,HIMACHAL PRADESH,
175018,Salwana BO,MANDI,HIMACHAL PRADESH,
175009,Hara BO,MANDI,HIMACHAL PRADESH,
175010,Mahun BO,MANDI,HIMACHAL PRADESH,
175010,Shorshan BO,MANDI,HIMACHAL PRADESH,
172001,Luhri BO,KULLU,HIMACHAL PRADESH,
172001,Barach BO,SHIMLA,HIMACHAL PRADESH,
172001,Surad BO,SHIMLA,HIMACHAL PRADESH,
172001,Nirth BO,SHIMLA,HIMACHAL PRADESH,
172026,Deori BO,KULLU,HIMACHAL PRADESH,
172026,Kamand BO,KULLU,HIMACHAL PRADESH,
172026,Lagouti BO,KULLU,HIMACHAL PRADESH,
172026,Nigan BO,KULLU,HIMACHAL PRADESH,
172002,Nishani BO,KULLU,HIMACHAL PRADESH,
172101,Phancha BO,SHIMLA,HIMACHAL PRADESH,
172024,Chikul BO,SHIMLA,HIMACHAL PRADESH,
172024,Galani BO,SHIMLA,HIMACHAL PRADESH,
172024,Janjheli BO,SHIMLA,HIMACHAL PRADESH,
172023,Jadoli BO,KULLU,HIMACHAL PRADESH,
172023,Urtu BO,KULLU,HIMACHAL PRADESH,
172022,Dawara BO,SHIMLA,HIMACHAL PRADESH,
172022,Munish Bhali BO,SHIMLA,HIMACHAL PRADESH,
172022,Narain BO,SHIMLA,HIMACHAL PRADESH,
172102,Mashnoo BO,SHIMLA,HIMACHAL PRADESH,
172102,Shahdhar BO,SHIMLA,HIMACHAL PRADESH,
172030,Bhutti BO,SHIMLA,HIMACHAL PRADESH,
172030,Kirti BO,SHIMLA,HIMACHAL PRADESH,
172030,Virgarh BO,SHIMLA,HIMACHAL PRADESH,
172107,Meber BO,KINNAUR,HIMACHAL PRADESH,
172107,Barang BO,KINNAUR,HIMACHAL PRADESH,
172107,Kothi BO,KINNAUR,HIMACHAL PRADESH,
172107,Khawangi BO,KINNAUR,HIMACHAL PRADESH,
172115,Bari BO,KINNAUR,HIMACHAL PRADESH,
172118,Bhaba BO,KINNAUR,HIMACHAL PRADESH,
172114,Hansa BO,LAHUL AND SPITI,HIMACHAL PRADESH,
172114,Hull BO,LAHUL AND SPITI,HIMACHAL PRADESH,
172114,Losser BO,LAHUL AND SPITI,HIMACHAL PRADESH,
172109,Lippa BO,KINNAUR,HIMACHAL PRADESH,
172111,Nako BO,KINNAUR,HIMACHAL PRADESH,
172111,Namgia BO,KINNAUR,HIMACHAL PRADESH,
172111,Sumra BO,KINNAUR,HIMACHAL PRADESH,
172106,Chitkul BO,KINNAUR,HIMACHAL PRADESH,
172110,Labrang BO,KINNAUR,HIMACHAL PRADESH,
172113,Dhanker BO,LAHUL AND SPITI,HIMACHAL PRADESH,
172104,Ramni BO,KINNAUR,HIMACHAL PRADESH,
172104,Yulla BO,KINNAUR,HIMACHAL PRADESH,
171003,Bhont BO,SHIMLA,HIMACHAL PRADESH,
171003,Bharari BO,SHIMLA,HIMACHAL PRADESH,
171004,Nabha Estate BO,SHIMLA,HIMACHAL PRADESH,
171226,Neripul BO,SHIMLA,HIMACHAL PRADESH,
171018,Gumma BO,SHIMLA,HIMACHAL PRADESH,
171018,Kariali BO,SHIMLA,HIMACHAL PRADESH,
171018,Khera BO,SHIMLA,HIMACHAL PRADESH,
171220,Mahori BO,SHIMLA,HIMACHAL PRADESH,
171220,Sainj BO,SHIMLA,HIMACHAL PRADESH,
171208,Masli BO,SHIMLA,HIMACHAL PRADESH,
171208,Rohal BO,SHIMLA,HIMACHAL PRADESH,
171208,Sindhasli BO,SHIMLA,HIMACHAL PRADESH,
171211,Bamta BO,SHIMLA,HIMACHAL PRADESH,
171211,Dewat BO,SHIMLA,HIMACHAL PRADESH,
171211,Pauria BO,SHIMLA,HIMACHAL PRADESH,
171211,DPF JABNA B.O.,SHIMLA,HIMACHAL PRADESH,
171209,Tiyali BO,SHIMLA,HIMACHAL PRADESH,
171019,Dharogra BO,SHIMLA,HIMACHAL PRADESH,
171019,Himri BO,SHIMLA,HIMACHAL PRADESH,
171214,Thana BO,SHIMLA,HIMACHAL PRADESH,
171221,Jakha BO,SHIMLA,HIMACHAL PRADESH,
171204,Panog BO,SHIMLA,HIMACHAL PRADESH,
171202,Chalnair BO,SHIMLA,HIMACHAL PRADESH,
171202,Himri BO,SHIMLA,HIMACHAL PRADESH,
171217,Majholi BO,SHIMLA,HIMACHAL PRADESH,
171007,Dewla BO,SHIMLA,HIMACHAL PRADESH,
171212,Mahog BO,SHIMLA,HIMACHAL PRADESH,
171212,Nagjubber BO,SHIMLA,HIMACHAL PRADESH,
171213,Jahu BO,SHIMLA,HIMACHAL PRADESH,
171213,Oddi BO,SHIMLA,HIMACHAL PRADESH,
171210,Pawan BO,SHIMLA,HIMACHAL PRADESH,
171210,Telar BO,SHIMLA,HIMACHAL PRADESH,
171207,Kansakoti BO,SHIMLA,HIMACHAL PRADESH,
171207,Kuthara BO,SHIMLA,HIMACHAL PRADESH,
171207,Pujarli No4 BO,SHIMLA,HIMACHAL PRADESH,
171222,Kathog BO,SHIMLA,HIMACHAL PRADESH,
171222,Chikar BO,SHIMLA,HIMACHAL PRADESH,
171201,Jais BO,SHIMLA,HIMACHAL PRADESH,
171203,Samara BO,SHIMLA,HIMACHAL PRADESH,
171011,Jubbarhatti BO,SHIMLA,HIMACHAL PRADESH,
171014,Panesh BO,SHIMLA,HIMACHAL PRADESH,
171014,Shakarah BO,SHIMLA,HIMACHAL PRADESH,
173001,Banethi BO,SIRMAUR,HIMACHAL PRADESH,
173001,Puruwala BO,SIRMAUR,HIMACHAL PRADESH,
173001,Kotla Molar BO,SIRMAUR,HIMACHAL PRADESH,
173022,Kansar BO,SIRMAUR,HIMACHAL PRADESH,
173022,Kotidhiman BO,SIRMAUR,HIMACHAL PRADESH,
173022,Udaina Kathwar BO,SIRMAUR,HIMACHAL PRADESH,
173021,Misserwala BO,SIRMAUR,HIMACHAL PRADESH,
173104,Devamanal BO,SIRMAUR,HIMACHAL PRADESH,
173104,Gandhoori BO,SIRMAUR,HIMACHAL PRADESH,
173104,Punner BO,SIRMAUR,HIMACHAL PRADESH,
173104,Sertandula BO,SIRMAUR,HIMACHAL PRADESH,
173025,Bata Mandi BO,SIRMAUR,HIMACHAL PRADESH,
173025,Gorkhuwala BO,SIRMAUR,HIMACHAL PRADESH,
173025,Rajpur BO,SIRMAUR,HIMACHAL PRADESH,
173025,Shiva BO,SIRMAUR,HIMACHAL PRADESH,
173025,Shivpur BO,SIRMAUR,HIMACHAL PRADESH,
173101,Sanio Didag BO,SIRMAUR,HIMACHAL PRADESH,
173101,Shaya Chabron BO,SIRMAUR,HIMACHAL PRADESH,
173023,Seon BO,SIRMAUR,HIMACHAL PRADESH,
173024,Banahki Ser BO,SIRMAUR,HIMACHAL PRADESH,
173024,Bhellon BO,SIRMAUR,HIMACHAL PRADESH,
173024,Jehar BO,SIRMAUR,HIMACHAL PRADESH,
173024,Mehandobag BO,SIRMAUR,HIMACHAL PRADESH,
173024,Thakurdwara BO,SIRMAUR,HIMACHAL PRADESH,
173024,Tikkari Kuthar BO,SIRMAUR,HIMACHAL PRADESH,
173033,Wasni BO,SIRMAUR,HIMACHAL PRADESH,
173024,Jaman Ki Ser,SIRMAUR,HIMACHAL PRADESH,
173029,Koti Utraon BO,SIRMAUR,HIMACHAL PRADESH,
173029,Sharlimanpur BO,SIRMAUR,HIMACHAL PRADESH,
173029,Timbi BO,SIRMAUR,HIMACHAL PRADESH,
173027,BaliKoti  BO,SIRMAUR,HIMACHAL PRADESH,
173027,Jarwa BO,SIRMAUR,HIMACHAL PRADESH,
173027,Jhakando BO,SIRMAUR,HIMACHAL PRADESH,
173027,Kando Bhatnaul BO,SIRMAUR,HIMACHAL PRADESH,
173027,Kharkah BO,SIRMAUR,HIMACHAL PRADESH,
173027,Loza BO,SIRMAUR,HIMACHAL PRADESH,
173027,Nainidhar BO,SIRMAUR,HIMACHAL PRADESH,
173027,Ronhat BO,SIRMAUR,HIMACHAL PRADESH,
173027,Shirikiari BO,SIRMAUR,HIMACHAL PRADESH,
173212,Jaunaji BO,SOLAN,HIMACHAL PRADESH,
173212,Kotla BO,SOLAN,HIMACHAL PRADESH,
173208,Palog BO,SOLAN,HIMACHAL PRADESH,
173217,Tikker BO,SOLAN,HIMACHAL PRADESH,
173213,Basal BO,SOLAN,HIMACHAL PRADESH,
173218,Badhalag BO,SOLAN,HIMACHAL PRADESH,
173218,Katal BO,SOLAN,HIMACHAL PRADESH,
173218,Manlogkalan BO,SOLAN,HIMACHAL PRADESH,
173221,Materani BO,SOLAN,HIMACHAL PRADESH,
173221,Shehrol BO,SOLAN,HIMACHAL PRADESH,
173225,Kot BO,SOLAN,HIMACHAL PRADESH,
173215,Sadhupul BO,SOLAN,HIMACHAL PRADESH,
173229,Gaighat BO,SOLAN,HIMACHAL PRADESH,
173207,Sayri BO,SOLAN,HIMACHAL PRADESH,
174101,Lodhimajra BO,SOLAN,HIMACHAL PRADESH,
174101,Manjholi BO,SOLAN,HIMACHAL PRADESH,
174101,Manpura BO,SOLAN,HIMACHAL PRADESH,
174101,Bagheri,SOLAN,HIMACHAL PRADESH,
173223,Karganoo Sanora BO,SIRMAUR,HIMACHAL PRADESH,
173220,Taksal BO,SOLAN,HIMACHAL PRADESH,
173233,Badhaunighat BO,SOLAN,HIMACHAL PRADESH,
174102,Chamdar BO,SOLAN,HIMACHAL PRADESH,
173211,Barog RSBO,SOLAN,HIMACHAL PRADESH,
173211,Ghatti BO,SOLAN,HIMACHAL PRADESH,
173214,Salogra BO,SOLAN,HIMACHAL PRADESH,
173206,Baddal Goela BO,SOLAN,HIMACHAL PRADESH,
173206,Darwa BO,SOLAN,HIMACHAL PRADESH,
173234,Basha BO,SOLAN,HIMACHAL PRADESH,
173234,Bisha BO,SOLAN,HIMACHAL PRADESH,
174303,Basoli BO,UNA,HIMACHAL PRADESH,
174303,Rainsary BO,UNA,HIMACHAL PRADESH,
174303,Dera Baba Rudra Nand BO,UNA,HIMACHAL PRADESH,
174303,Dathwara BO,UNA,HIMACHAL PRADESH,
174307,Charara BO,UNA,HIMACHAL PRADESH,
174314,Bhalaun BO,UNA,HIMACHAL PRADESH,
174306,Behdala BO,UNA,HIMACHAL PRADESH,
176601,Singan BO,UNA,HIMACHAL PRADESH,
177220,Sainsowal BO,UNA,HIMACHAL PRADESH,
174308,Malangar BO,UNA,HIMACHAL PRADESH,
174308,Tanoh BO,UNA,HIMACHAL PRADESH,
174319,Saloh Beri BO,UNA,HIMACHAL PRADESH,
174315,Nangran BO,UNA,HIMACHAL PRADESH,
174315,Raipur Sahoran BO,UNA,HIMACHAL PRADESH,
177210,Chaksarai BO,UNA,HIMACHAL PRADESH,
177210,Mairi BO,UNA,HIMACHAL PRADESH,
177210,Ripoh Misran BO,UNA,HIMACHAL PRADESH,
177206,Kuthera Jaswalan BO,UNA,HIMACHAL PRADESH,
177206,Mawa Sindhian BO,UNA,HIMACHAL PRADESH,
177219,Kuneran BO,UNA,HIMACHAL PRADESH,
177211,Churru BO,UNA,HIMACHAL PRADESH,
174507,Butt Kalan BO,UNA,HIMACHAL PRADESH,
193101,Khadniyar B.O,BARAMULLA,JAMMU AND KASHMIR,
193101,Ushkura B.O,BARAMULLA,JAMMU AND KASHMIR,
193109,CHANDOOSA B.O,BARAMULLA,JAMMU AND KASHMIR,
193109,Kachawa Muqam B.O,BARAMULLA,JAMMU AND KASHMIR,
193122,MOHARA B.O,BARAMULLA,JAMMU AND KASHMIR,
193201,M.E.T B.O,BARAMULLA,JAMMU AND KASHMIR,
193502,Arin B.O,BANDIPORA,JAMMU AND KASHMIR,
193502,Lawaypora B.O,BANDIPORA,JAMMU AND KASHMIR,
193505,Malangam B.O,BANDIPORA,JAMMU AND KASHMIR,
193502,Mantrigam B.O,BANDIPORA,JAMMU AND KASHMIR,
193303,Ashpora B.O,KUPWARA,JAMMU AND KASHMIR,
193303,Zethan B.O,BARAMULLA,JAMMU AND KASHMIR,
193503,Baduab B.O,BANDIPORA,JAMMU AND KASHMIR,
193503,Barnoi Kashpeth B.O,BANDIPORA,JAMMU AND KASHMIR,
193503,ABDULLAN,BANDIPORA,JAMMU AND KASHMIR,
193221,Maidan Chogal B.O,KUPWARA,JAMMU AND KASHMIR,
193221,Wagat B.O,KUPWARA,JAMMU AND KASHMIR,
193103,Singhpora Kalan B.O,BARAMULLA,JAMMU AND KASHMIR,
193108,Tilgam B.O,BARAMULLA,JAMMU AND KASHMIR,
193222,Gulgam B.O,KUPWARA,JAMMU AND KASHMIR,
193222,Haihama B.O,KUPWARA,JAMMU AND KASHMIR,
